age,iso_res_C,iso_res_S,res_C,res_S,time,temperature,tempC,SAT_tropical,SAT_equator,P,O,A,S,G,C,PYR,GYP,N,OSr,SSr,d13c_A,delta_mccb,d34s_S,delta_G,delta_C,delta_PYR,delta_GYP,delta_OSr,DEGASS,W,EVO,CPLAND,Bforcing,BAS_AREA,GRAN_AREA,CO2(PPM),RCO2,O2,RO2,mrO2,VEG,ANOX,iceline,mocb,locb,mccb,mpsb,mgsb,silw,carbw,oxidw,basw,granw,phosw,psea,nfix,denit,pyrw,gypw,ocdeg,ccdeg,pyrdeg,gypdeg,sfw,Sr_granw,Sr_basw,Sr_sedw,Sr_mantle,dSSr,relativenewp,erosion_tot,time_myr
340.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,340763056.5,292.32,19.32,27.11,29.07,3.3E+15,4.3E+19,7.33E+18,4E+19,9.39E+20,4.97E+21,2.2E+20,1.58E+20,4.77E+16,1.16E+17,4.4E+18,1.02,1.02,18.16,-31.01,-0.12,-4.8,21.09,0.71,1.91,1,1,1,0.75,0.75,1.57,1474.65,5.27,24.41,1.16,0.24,1.09,0,68.88,3.00577E+12,3.21016E+12,2.14951E+13,7.23582E+11,1.15531E+12,1.22656E+13,9.2295E+12,3.12877E+12,2.08386E+12,1.01817E+13,49931811527,46722939170,5.98143E+12,5.90145E+12,9.89227E+11,9.08737E+11,1.78935E+12,1.7062E+13,0,0,4.33918E+12,12913384601,2642941087,17244233486,13917382262,0.71,1.1,20187758585,-340.76
339.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,339763056.5,292.25,19.25,27.05,29.02,3.29E+15,4.3E+19,7.25E+18,4E+19,9.4E+20,4.97E+21,2.2E+20,1.58E+20,4.76E+16,1.16E+17,4.4E+18,1.02,1.02,18.15,-31,-0.11,-4.82,21.07,0.71,1.9,1,1,1,0.75,0.74,1.56,1442.93,5.15,24.41,1.16,0.24,1.09,0,68.9,2.99655E+12,3.18435E+12,2.14011E+13,7.2162E+11,1.1593E+12,1.2213E+13,9.18812E+12,3.11903E+12,2.06795E+12,1.0145E+13,49719252439,46536172144,5.96024E+12,5.88042E+12,9.83612E+11,9.06098E+11,1.78188E+12,1.6966E+13,0,0,4.29709E+12,12866885735,2622767797,17166309603,13840280747,0.71,1.09,20269028969,-339.76
338.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,338763056.5,292.2,19.2,26.99,28.95,3.28E+15,4.3E+19,7.18E+18,4E+19,9.41E+20,4.97E+21,2.2E+20,1.58E+20,4.75E+16,1.16E+17,4.4E+18,1.01,1.01,18.14,-30.99,-0.1,-4.83,21.05,0.71,1.89,1,1,1,0.75,0.74,1.56,1415.53,5.06,24.41,1.16,0.24,1.09,0,69.01,2.98076E+12,3.1549E+12,2.12634E+13,7.18095E+11,1.16046E+12,1.21305E+13,9.13291E+12,3.10411E+12,2.04724E+12,1.00833E+13,49393159810,46239517948,5.92806E+12,5.84854E+12,9.76539E+11,9.02111E+11,1.77412E+12,1.68677E+13,0,0,4.2577E+12,12788515292,2596498044,17062711317,13761362316,0.71,1.09,20318329880,-338.76
337.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,337763056.5,292.17,19.17,26.97,28.92,3.27E+15,4.3E+19,7.15E+18,4E+19,9.42E+20,4.97E+21,2.2E+20,1.58E+20,4.73E+16,1.16E+17,4.4E+18,1,1,18.12,-30.98,-0.1,-4.84,21.03,0.71,1.87,1,1,1,0.75,0.73,1.55,1403.42,5.01,24.39,1.16,0.24,1.09,0,69.13,2.9538E+12,3.15136E+12,2.12344E+13,7.12047E+11,1.16147E+12,1.21153E+13,9.11908E+12,3.1026E+12,2.0379E+12,1.00774E+13,49331438600,46181341184,5.87609E+12,5.79772E+12,9.73909E+11,9.02218E+11,1.76596E+12,1.67664E+13,0,0,4.22661E+12,12781128407,2584659323,17036401520,13679980793,0.71,1.09,20423427384,-337.76
336.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,336763056.5,292.12,19.12,26.92,28.86,3.27E+15,4.29E+19,7.09E+18,4E+19,9.44E+20,4.97E+21,2.19E+20,1.59E+20,4.73E+16,1.16E+17,4.4E+18,1,1,18.11,-30.98,-0.09,-4.85,21.01,0.71,1.86,1,1,1,0.75,0.73,1.55,1381.3,4.93,24.38,1.16,0.24,1.08,0,68.88,2.95164E+12,3.13366E+12,2.11425E+13,7.11906E+11,1.16236E+12,1.20601E+13,9.08238E+12,3.09322E+12,2.02182E+12,1.00383E+13,49113856162,45981448727,5.88317E+12,5.80247E+12,9.68851E+11,9.00069E+11,1.75739E+12,1.66617E+13,0,0,4.1882E+12,12731497885,2564260451,16967665599,13595755603,0.71,1.09,20484906403,-336.76
335.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,335763056.5,292.07,19.07,26.87,28.8,3.26E+15,4.29E+19,7.03E+18,4E+19,9.45E+20,4.97E+21,2.19E+20,1.59E+20,4.71E+16,1.16E+17,4.4E+18,1,1,18.1,-30.97,-0.09,-4.87,20.99,0.71,1.85,1,1,1,0.75,0.72,1.55,1356.73,4.85,24.36,1.16,0.24,1.08,0,68.88,2.93532E+12,3.11334E+12,2.10379E+13,7.08319E+11,1.16311E+12,1.19963E+13,9.04163E+12,3.08226E+12,2.00431E+12,9.99199E+12,48863543470,45751449725,5.852E+12,5.77705E+12,9.63378E+11,8.97522E+11,1.74839E+12,1.65535E+13,0,0,4.14735E+12,12672773527,2542056890,16891556633,13508596851,0.71,1.08,20532923021,-335.76
334.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,334763056.5,292.02,19.02,26.82,28.74,3.25E+15,4.29E+19,6.97E+18,4E+19,9.46E+20,4.97E+21,2.19E+20,1.59E+20,4.7E+16,1.16E+17,4.4E+18,1,1,18.09,-30.96,-0.08,-4.88,20.96,0.71,1.84,1,1,1,0.75,0.72,1.54,1333.17,4.76,24.34,1.16,0.24,1.08,0,68.88,2.91977E+12,3.09421E+12,2.09389E+13,7.04927E+11,1.16385E+12,1.19357E+13,9.00322E+12,3.07205E+12,1.98738E+12,9.94835E+12,48626241044,45533263827,5.83143E+12,5.75366E+12,9.58166E+11,8.95197E+11,1.739E+12,1.64419E+13,0,0,4.1064E+12,12617415497,2520576107,16819839820,13418646753,0.71,1.08,20582358303,-334.76
333.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,333763056.5,291.96,18.96,26.76,28.68,3.24E+15,4.28E+19,6.9E+18,4E+19,9.47E+20,4.97E+21,2.19E+20,1.59E+20,4.69E+16,1.17E+17,4.4E+18,1,1,18.08,-30.96,-0.08,-4.89,20.94,0.71,1.83,1,1,1,0.75,0.71,1.54,1307.28,4.67,24.32,1.16,0.24,1.08,0,65.13,2.90375E+12,3.07651E+12,2.08416E+13,7.01446E+11,1.16426E+12,1.18747E+13,8.96681E+12,3.06187E+12,1.97042E+12,9.90432E+12,48389122873,45313840396,5.81172E+12,5.73422E+12,9.53194E+11,8.93097E+11,1.72919E+12,1.63274E+13,0,0,4.06339E+12,12561577595,2499068462,16752299546,13326206814,0.71,1.08,20618731302,-333.76
332.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,332763056.5,291.89,18.89,26.7,28.61,3.23E+15,4.28E+19,6.83E+18,3.99E+19,9.48E+20,4.97E+21,2.18E+20,1.6E+20,4.68E+16,1.17E+17,4.4E+18,1,1,18.07,-30.95,-0.07,-4.91,20.92,0.71,1.81,1,1,1,0.75,0.71,1.53,1280.75,4.57,24.29,1.16,0.24,1.08,0,65.24,2.88758E+12,3.05882E+12,2.07433E+13,6.97947E+11,1.16459E+12,1.18126E+13,8.93074E+12,3.05159E+12,1.95333E+12,9.85925E+12,48148261308,45090665925,5.79292E+12,5.71599E+12,9.48272E+11,8.91029E+11,1.71907E+12,1.62104E+13,0,0,4.01953E+12,12504408800,2477392921,16685544361,13231778925,0.71,1.07,20648593578,-332.76
331.76,-2.97E+22,2.99E+21,5.92E+21,4.18E+20,331763056.5,291.83,18.83,26.64,28.54,3.22E+15,4.27E+19,6.75E+18,3.99E+19,9.5E+20,4.97E+21,2.18E+20,1.6E+20,4.66E+16,1.17E+17,4.4E+18,1,1,18.06,-30.94,-0.07,-4.92,20.9,0.71,1.8,1,1,1,0.75,0.7,1.53,1252.23,4.47,24.25,1.15,0.23,1.08,0,65.35,2.87059E+12,3.04149E+12,2.06437E+13,6.94293E+11,1.1647E+12,1.17484E+13,8.89523E+12,3.04101E+12,1.936E+12,9.81244E+12,47901057464,44860782731,5.7761E+12,5.69964E+12,9.43429E+11,8.8903E+11,1.70871E+12,1.6092E+13,0,0,3.97425E+12,12445050020,2455410763,16620191591,13136066398,0.71,1.07,20665765817,-331.76
330.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,330763056.5,291.76,18.76,26.57,28.47,3.22E+15,4.27E+19,6.68E+18,3.99E+19,9.51E+20,4.97E+21,2.18E+20,1.6E+20,4.65E+16,1.17E+17,4.4E+18,1,1,18.05,-30.94,-0.06,-4.93,20.88,0.71,1.79,1,1,1,0.75,0.76,1.53,1224.75,4.37,24.22,1.15,0.23,1.08,0,65.46,2.8541E+12,3.02375E+12,2.05443E+13,6.9075E+11,1.16488E+12,1.16847E+13,8.8596E+12,3.03051E+12,2.05281E+12,9.6319E+12,47655179275,44632641846,5.75911E+12,5.68319E+12,9.38579E+11,8.86999E+11,1.69827E+12,1.5973E+13,0,0,3.92965E+12,12216066284,2603569556,16554517952,13039915652,0.71,1.07,20683504780,-330.76
329.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,329763056.5,291.7,18.7,26.51,28.4,3.21E+15,4.26E+19,6.6E+18,3.98E+19,9.52E+20,4.97E+21,2.18E+20,1.6E+20,4.63E+16,1.17E+17,4.4E+18,1,1,18.04,-30.93,-0.05,-4.94,20.86,0.71,1.77,1,1,1,0.75,0.94,1.52,1196.4,4.27,24.19,1.15,0.23,1.08,0,65.57,2.83737E+12,3.00634E+12,2.0445E+13,6.87183E+11,1.16494E+12,1.16202E+13,8.82476E+12,3.01996E+12,2.44043E+12,9.17979E+12,47407317785,44402183266,5.7446E+12,5.66855E+12,9.33828E+11,8.8505E+11,1.68783E+12,1.58547E+13,0,0,3.88484E+12,11642666806,3095174398,16490548436,12944229459,0.71,1.07,20690951848,-329.76
328.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,328763056.5,291.63,18.63,26.44,28.32,3.2E+15,4.25E+19,6.52E+18,3.98E+19,9.53E+20,4.97E+21,2.17E+20,1.61E+20,4.62E+16,1.17E+17,4.4E+18,1,1,18.03,-30.92,-0.05,-4.96,20.84,0.71,1.76,1,1,1,0.75,0.94,1.52,1167.92,4.17,24.15,1.15,0.23,1.08,0,65.68,2.82073E+12,2.98984E+12,2.03488E+13,6.83668E+11,1.16492E+12,1.15571E+13,8.79166E+12,3.00975E+12,2.41496E+12,9.14218E+12,47165677083,44177029053,5.73124E+12,5.65593E+12,9.29274E+11,8.83274E+11,1.67752E+12,1.5738E+13,0,0,3.84054E+12,11594959954,3062873644,16429985454,12849876401,0.71,1.06,20689231599,-328.76
327.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,327763056.5,291.56,18.56,26.38,28.25,3.19E+15,4.25E+19,6.44E+18,3.98E+19,9.54E+20,4.97E+21,2.17E+20,1.61E+20,4.61E+16,1.17E+17,4.4E+18,0.99,0.99,18.02,-30.92,-0.04,-4.97,20.82,0.71,1.75,1,1,1,0.75,0.93,1.51,1139.28,4.07,24.11,1.15,0.23,1.08,0,65.79,2.80469E+12,2.9739E+12,2.02545E+13,6.8033E+11,1.16481E+12,1.14947E+13,8.75974E+12,2.99972E+12,2.3899E+12,9.10481E+12,46927233727,43954527901,5.7205E+12,5.64628E+12,9.24856E+11,8.81612E+11,1.66743E+12,1.5624E+13,0,0,3.79696E+12,11547566666,3031096561,16371776975,12757617504,0.71,1.06,20670503019,-327.76
326.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,326763056.5,291.48,18.48,26.3,28.17,3.18E+15,4.24E+19,6.36E+18,3.97E+19,9.55E+20,4.97E+21,2.17E+20,1.61E+20,4.59E+16,1.17E+17,4.4E+18,0.99,0.99,18.01,-30.91,-0.04,-4.98,20.8,0.71,1.74,1,1,1,0.75,0.92,1.51,1110.79,3.97,24.06,1.15,0.23,1.08,0,64.44,2.78872E+12,2.95514E+12,2.01459E+13,6.77036E+11,1.16463E+12,1.14219E+13,8.72403E+12,2.98817E+12,2.36299E+12,9.0589E+12,46650291444,43696329406,5.71256E+12,5.63835E+12,9.20051E+11,8.79566E+11,1.65764E+12,1.55133E+13,0,0,3.75165E+12,11489330963,2996957065,16306654863,12668066803,0.71,1.06,20555353790,-326.76
325.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,325763056.5,291.38,18.38,26.22,28.07,3.17E+15,4.23E+19,6.29E+18,3.97E+19,9.56E+20,4.97E+21,2.17E+20,1.62E+20,4.58E+16,1.17E+17,4.4E+18,0.99,0.99,18,-30.91,-0.03,-4.99,20.78,0.71,1.72,1,1,1,0.75,0.91,1.51,1086.1,3.88,24.01,1.14,0.23,1.08,0,64.44,2.77126E+12,2.938E+12,2.00401E+13,6.73448E+11,1.1644E+12,1.13489E+13,8.69121E+12,2.97733E+12,2.33637E+12,9.01255E+12,46375609571,43438789365,5.70372E+12,5.62931E+12,9.15562E+11,8.77806E+11,1.64822E+12,1.54065E+13,0,0,3.70508E+12,11430549176,2963202394,16247041016,12581701477,0.71,1.05,20488965969,-325.76
324.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,324763056.5,291.32,18.32,26.15,28,3.16E+15,4.22E+19,6.24E+18,3.97E+19,9.57E+20,4.97E+21,2.16E+20,1.62E+20,4.57E+16,1.17E+17,4.4E+18,0.99,0.99,17.99,-30.9,-0.03,-5.01,20.76,0.71,1.71,1,1,1,0.75,0.9,1.5,1068.21,3.82,23.96,1.14,0.23,1.08,0,64.44,2.75353E+12,2.93735E+12,2.00043E+13,6.69886E+11,1.16412E+12,1.13206E+13,8.68375E+12,2.97485E+12,2.31924E+12,9.00132E+12,46274111770,43337936545,5.69616E+12,5.62228E+12,9.13751E+11,8.78606E+11,1.63923E+12,1.53041E+13,0,0,3.66575E+12,11416309627,2941476844,16234921165,12498907915,0.71,1.05,20494849746,-324.76
323.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,323763056.5,291.23,18.23,26.07,27.92,3.16E+15,4.21E+19,6.17E+18,3.96E+19,9.58E+20,4.97E+21,2.16E+20,1.62E+20,4.56E+16,1.17E+17,4.4E+18,0.99,0.99,17.97,-30.89,-0.02,-5.02,20.74,0.71,1.7,1,1,1,0.75,0.89,1.5,1046.31,3.74,23.91,1.14,0.23,1.08,0,64.44,2.74457E+12,2.92767E+12,1.99306E+13,6.68431E+11,1.16382E+12,1.12683E+13,8.66227E+12,2.96757E+12,2.29752E+12,8.9708E+12,46079284282,43152788741,5.70739E+12,5.6352E+12,9.10471E+11,8.77982E+11,1.63071E+12,1.52065E+13,0,0,3.6244E+12,11377599092,2913922678,16196807774,12420027456,0.71,1.05,20451530749,-323.76
322.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,322763056.5,291.15,18.15,25.99,27.83,3.15E+15,4.2E+19,6.1E+18,3.96E+19,9.6E+20,4.97E+21,2.16E+20,1.62E+20,4.55E+16,1.17E+17,4.4E+18,1,1,17.96,-30.89,-0.02,-5.03,20.72,0.71,1.69,1,1,1,0.75,0.89,1.49,1023.52,3.66,23.85,1.14,0.23,1.08,0,64.44,2.73096E+12,2.91546E+12,1.98467E+13,6.65829E+11,1.16349E+12,1.12097E+13,8.63703E+12,2.95894E+12,2.27484E+12,8.93485E+12,45859485327,42945188679,5.70916E+12,5.63774E+12,9.06805E+11,8.7697E+11,1.62272E+12,1.51142E+13,0,0,3.58381E+12,11332010568,2885157722,16151827901,12345422213,0.71,1.05,20434591903,-322.76
321.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,321763056.5,291.07,18.07,25.91,27.74,3.14E+15,4.19E+19,6.04E+18,3.95E+19,9.61E+20,4.96E+21,2.16E+20,1.63E+20,4.53E+16,1.17E+17,4.4E+18,1,1,17.95,-30.88,-0.02,-5.04,20.7,0.71,1.68,1,1,1,0.75,0.88,1.49,1001.59,3.58,23.8,1.13,0.23,1.08,0,64.44,2.71697E+12,2.90467E+12,1.97693E+13,6.63142E+11,1.16313E+12,1.11551E+13,8.61413E+12,2.95104E+12,2.25334E+12,8.90178E+12,45655444622,42751937515,5.71437E+12,5.63994E+12,9.03392E+11,8.76186E+11,1.61532E+12,1.50276E+13,0,0,3.54559E+12,11290064689,2857900212,16111345593,12275504176,0.71,1.04,20428321742,-321.76
320.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,320763056.5,290.99,17.99,25.84,27.67,3.14E+15,4.18E+19,5.98E+18,3.95E+19,9.62E+20,4.96E+21,2.15E+20,1.63E+20,4.53E+16,1.17E+17,4.4E+18,1,1,17.94,-30.88,-0.01,-5.06,20.68,0.71,1.67,1,1,1,0.75,0.87,1.48,981.92,3.51,23.74,1.13,0.23,1.08,0,64.44,2.70554E+12,2.89931E+12,1.97146E+13,6.61111E+11,1.16275E+12,1.11149E+13,8.59965E+12,2.94588E+12,2.23512E+12,8.87983E+12,45507470441,42609321124,5.72157E+12,5.64961E+12,9.0087E+11,8.76254E+11,1.60855E+12,1.49473E+13,0,0,3.51096E+12,11262218628,2834790031,16086732382,12210731945,0.71,1.04,20433914269,-320.76
319.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,319763056.5,290.92,17.92,25.77,27.59,3.13E+15,4.17E+19,5.92E+18,3.94E+19,9.63E+20,4.96E+21,2.15E+20,1.63E+20,4.52E+16,1.17E+17,4.4E+18,1,1,17.93,-30.87,-0.01,-5.07,20.66,0.71,1.66,1,1,1,0.75,0.86,1.48,962.77,3.44,23.69,1.13,0.23,1.08,0,64.44,2.69564E+12,2.89454E+12,1.9663E+13,6.59449E+11,1.16236E+12,1.10768E+13,8.58614E+12,2.94101E+12,2.21768E+12,8.85914E+12,45367225910,42473839006,5.73385E+12,5.66336E+12,8.98457E+11,8.76415E+11,1.60251E+12,1.4874E+13,0,0,3.47858E+12,11235979301,2812663941,16064073615,12151590717,0.71,1.04,20439567019,-319.76
318.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,318763056.5,290.84,17.84,25.7,27.51,3.13E+15,4.16E+19,5.86E+18,3.94E+19,9.64E+20,4.96E+21,2.15E+20,1.64E+20,4.51E+16,1.17E+17,4.4E+18,1.01,1.01,17.92,-30.86,0,-5.08,20.64,0.71,1.66,1,1,1,0.75,0.86,1.48,943.45,3.37,23.63,1.13,0.23,1.09,0,64.44,2.68654E+12,2.88828E+12,1.96058E+13,6.57966E+11,1.16196E+12,1.10354E+13,8.57043E+12,2.93539E+12,2.19996E+12,8.83544E+12,45213885968,42326761402,5.75012E+12,5.67909E+12,8.95819E+11,8.76342E+11,1.59725E+12,1.48081E+13,0,0,3.44799E+12,11205925794,2790188284,16037422082,12098556291,0.71,1.04,20439508814,-318.76
317.76,-2.97E+22,2.99E+21,5.93E+21,4.18E+20,317763056.5,290.78,17.78,25.64,27.44,3.12E+15,4.15E+19,5.81E+18,3.93E+19,9.65E+20,4.96E+21,2.15E+20,1.64E+20,4.5E+16,1.17E+17,4.4E+18,1.01,1.01,17.91,-30.86,0,-5.09,20.62,0.71,1.65,1,1,1,0.75,0.85,1.47,926.15,3.31,23.58,1.12,0.23,1.09,0,64.44,2.67605E+12,2.88628E+12,1.95671E+13,6.56144E+11,1.16156E+12,1.10058E+13,8.5613E+12,2.93199E+12,2.18498E+12,8.82083E+12,45106363944,42221239275,5.76488E+12,5.69193E+12,8.93874E+11,8.76933E+11,1.59282E+12,1.47502E+13,0,0,3.42105E+12,11187395100,2771196794,16023150896,12052039267,0.71,1.03,20449035671,-317.76
316.76,-2.98E+22,2.99E+21,5.93E+21,4.18E+20,316763056.5,290.72,17.72,25.58,27.37,3.12E+15,4.14E+19,5.75E+18,3.93E+19,9.66E+20,4.96E+21,2.15E+20,1.64E+20,4.5E+16,1.18E+17,4.4E+18,1.01,1.01,17.89,-30.85,0.01,-5.11,20.6,0.71,1.65,1,1,1,0.75,0.84,1.47,909.43,3.25,23.52,1.12,0.23,1.09,0,64.44,2.67028E+12,2.8846E+12,1.95306E+13,6.55462E+11,1.16116E+12,1.0978E+13,8.55263E+12,2.92878E+12,2.17075E+12,8.80726E+12,45005242438,42121793131,5.78714E+12,5.71655E+12,8.91984E+11,8.77564E+11,1.58928E+12,1.47006E+13,0,0,3.39663E+12,11170181665,2753146878,16009859239,12012334305,0.71,1.03,20454765729,-316.76
315.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,315763056.5,290.66,17.66,25.52,27.3,3.12E+15,4.14E+19,5.7E+18,3.92E+19,9.67E+20,4.96E+21,2.14E+20,1.64E+20,4.49E+16,1.18E+17,4.41E+18,1.02,1.02,17.88,-30.85,0.01,-5.12,20.58,0.71,1.64,1,1,1,0.75,0.84,1.46,893.63,3.19,23.47,1.12,0.23,1.09,0,64.44,2.66366E+12,2.88386E+12,1.94991E+13,6.54544E+11,1.16077E+12,1.09536E+13,8.54545E+12,2.92613E+12,2.15759E+12,8.79605E+12,44917057721,42034351651,5.80893E+12,5.73879E+12,8.90254E+11,8.7834E+11,1.58665E+12,1.46596E+13,0,0,3.37502E+12,11155963937,2736458239,15999447915,11979585410,0.71,1.03,20453013090,-315.76
314.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,314763056.5,290.6,17.6,25.46,27.24,3.12E+15,4.13E+19,5.66E+18,3.92E+19,9.68E+20,4.96E+21,2.14E+20,1.65E+20,4.49E+16,1.18E+17,4.41E+18,1.02,1.02,17.87,-30.84,0.02,-5.13,20.57,0.71,1.64,1,1,1,0.75,0.83,1.46,879.11,3.14,23.42,1.12,0.23,1.09,0,64.44,2.65837E+12,2.88524E+12,1.94772E+13,6.53937E+11,1.16039E+12,1.09356E+13,8.54159E+12,2.92465E+12,2.14608E+12,8.78956E+12,44853360909,41969276165,5.83558E+12,5.76451E+12,8.88875E+11,8.79448E+11,1.58492E+12,1.4627E+13,0,0,3.35645E+12,11147735305,2721860013,15995326903,11953771822,0.71,1.03,20444640812,-314.76
313.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,313763056.5,290.55,17.55,25.41,27.18,3.12E+15,4.12E+19,5.61E+18,3.91E+19,9.69E+20,4.96E+21,2.14E+20,1.65E+20,4.48E+16,1.18E+17,4.41E+18,1.03,1.03,17.86,-30.83,0.02,-5.14,20.55,0.71,1.63,1,1,1,0.75,0.83,1.46,865.85,3.09,23.37,1.11,0.23,1.1,0,64.44,2.65468E+12,2.88802E+12,1.94626E+13,6.5368E+11,1.16004E+12,1.09226E+13,8.53995E+12,2.92405E+12,2.13594E+12,8.78669E+12,44808506052,41921641621,5.86423E+12,5.79355E+12,8.8773E+11,8.80773E+11,1.58408E+12,1.46027E+13,0,0,3.34084E+12,11144089450,2708996495,15995408507,11934714260,0.71,1.03,20484485805,-313.76
312.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,312763056.5,290.5,17.5,25.36,27.13,3.11E+15,4.11E+19,5.58E+18,3.91E+19,9.7E+20,4.96E+21,2.14E+20,1.65E+20,4.48E+16,1.18E+17,4.41E+18,1.03,1.03,17.85,-30.83,0.03,-5.15,20.53,0.71,1.63,1,1,1,0.75,0.82,1.45,853.71,3.05,23.32,1.11,0.23,1.1,0,64.44,2.65209E+12,2.89205E+12,1.94542E+13,6.53654E+11,1.15971E+12,1.0914E+13,8.54023E+12,2.92423E+12,2.12704E+12,8.78695E+12,44780215472,41889324052,5.8954E+12,5.82482E+12,8.8679E+11,8.82288E+11,1.5841E+12,1.45863E+13,0,0,3.32795E+12,11144424509,2697712191,15999164386,11922101432,0.71,1.03,20530370499,-312.76
311.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,311763056.5,290.46,17.46,25.32,27.08,3.11E+15,4.1E+19,5.54E+18,3.91E+19,9.71E+20,4.96E+21,2.13E+20,1.66E+20,4.48E+16,1.18E+17,4.41E+18,1.04,1.04,17.84,-30.82,0.03,-5.17,20.51,0.71,1.63,1,1,1,0.75,0.81,1.45,842.7,3.01,23.27,1.11,0.23,1.1,0,64.44,2.65056E+12,2.89729E+12,1.94522E+13,6.53847E+11,1.15941E+12,1.09099E+13,8.54228E+12,2.92514E+12,2.11878E+12,8.79109E+12,44768779401,41872652085,5.92867E+12,5.85805E+12,8.86036E+11,8.83975E+11,1.58492E+12,1.45772E+13,0,0,3.31766E+12,11149679712,2687238316,16006261185,11915542653,0.71,1.03,20582660983,-311.76
310.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,310763056.5,290.42,17.42,25.27,27.02,3.12E+15,4.09E+19,5.51E+18,3.9E+19,9.72E+20,4.96E+21,2.13E+20,1.66E+20,4.48E+16,1.18E+17,4.41E+18,1.05,1.05,17.83,-30.82,0.04,-5.18,20.49,0.71,1.63,1,1,1,0.75,0.81,1.45,832.74,2.97,23.23,1.11,0.23,1.1,0,64.44,2.65011E+12,2.90065E+12,1.94421E+13,6.54252E+11,1.15914E+12,1.09007E+13,8.54132E+12,2.92519E+12,2.10664E+12,8.79409E+12,44737772726,41838279602,5.96366E+12,5.89303E+12,8.84975E+11,8.85341E+11,1.58649E+12,1.45751E+13,0,0,3.30825E+12,11153483806,2671836615,16007789859,11914615959,0.71,1.03,20625658330,-310.76
309.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,309763056.5,290.38,17.38,25.24,26.98,3.12E+15,4.09E+19,5.48E+18,3.9E+19,9.73E+20,4.96E+21,2.13E+20,1.66E+20,4.48E+16,1.18E+17,4.41E+18,1.05,1.05,17.82,-30.81,0.04,-5.19,20.47,0.71,1.63,1,1,1,0.75,0.8,1.45,826.02,2.95,23.19,1.1,0.23,1.11,0,64.44,2.64882E+12,2.9115E+12,1.94635E+13,6.5442E+11,1.1589E+12,1.09117E+13,8.55178E+12,2.92925E+12,2.09404E+12,8.81766E+12,44785041588,41874703412,5.99558E+12,5.92489E+12,8.85099E+11,8.87881E+11,1.58877E+12,1.45792E+13,0,0,3.30295E+12,11183379792,2655856850,16030711774,11918912786,0.71,1.03,20693043204,-309.76
308.76,-2.98E+22,2.99E+21,5.94E+21,4.18E+20,308763056.5,290.35,17.35,25.2,26.94,3.12E+15,4.08E+19,5.46E+18,3.89E+19,9.74E+20,4.96E+21,2.13E+20,1.66E+20,4.48E+16,1.18E+17,4.41E+18,1.06,1.06,17.81,-30.8,0.05,-5.2,20.45,0.71,1.63,1,1,1,0.75,0.8,1.46,819.75,2.93,23.15,1.1,0.23,1.11,0,64.44,2.65147E+12,2.92143E+12,1.94828E+13,6.55495E+11,1.15871E+12,1.09219E+13,8.56088E+12,2.93307E+12,2.07972E+12,8.8422E+12,44828587660,41908325084,6.03679E+12,5.96608E+12,8.85084E+11,8.9027E+11,1.59169E+12,1.45894E+13,0,0,3.29945E+12,11214495414,2637693942,16051130772,11928077645,0.71,1.03,20762768116,-308.76
